edges,distance,location_id,PV_NAAM,node_from,node_to,value
"(762628189, 762628202, 0)",0.00041954566679411624,PUT01_N419.05_1,Utrecht,762628189.0,762628202.0,1382.357142857143
"(4450810034, 4450810052, 0)",0.00038489407304153744,PUT01_N420.01_0,Utrecht,4450810034.0,4450810052.0,1268.5
"(4450810052, 4450810034, 0)",0.0003851544786979154,PUT01_N420.01_1,Utrecht,4450810052.0,4450810034.0,807.5
"(2382433157, 2382433158, 0)",8.592882449944597e-05,PUT01_N421.01_0,Utrecht,2382433157.0,2382433158.0,1216.142857142857
"(2382433157, 2382433158, 0)",8.314964642643904e-05,PUT01_N421.01_1,Utrecht,2382433157.0,2382433158.0,692.7857142857143
"(45520705, 9115448335, 0)",0.0002831043742931464,PUT01_N463.03_0,Utrecht,45520705.0,9115448335.0,715.1428571428571
"(9115448335, 45520705, 0)",0.0002761992810006025,PUT01_N463.03_1,Utrecht,9115448335.0,45520705.0,242.57142857142858
"(44322734, 44343761, 0)",0.006819437586921952,PUT01_N484.07_1,Utrecht,44322734.0,44343761.0,
"(44367549, 44434084, 0)",0.0004147288823447482,PUT01_N484.11_1,Utrecht,44367549.0,44434084.0,
"(2028519886, 44483037, 0)",0.0001270499593711184,PUT01_N484.15_0,Utrecht,2028519886.0,44483037.0,
"(45818241, 4065377168, 0)",0.0004261826989648448,PUT01_N806.03_0,Utrecht,45818241.0,4065377168.0,394.2857142857143
"(123993260, 59766738, 0)",0.0004983811619008952,PUT01_PUVIS_N198.31_0_2,Utrecht,123993260.0,59766738.0,1494.0
"(59766738, 123993260, 0)",0.0005993794662241224,PUT01_PUVIS_N198.31_1_2,Utrecht,59766738.0,123993260.0,1192.357142857143
"(45593421, 45571384, 0)",8.9790112087068e-05,PUT01_PUVIS_N199.15_0_2,Utrecht,45593421.0,45571384.0,2756.785714285714
"(5389615299, 45593350, 0)",0.00023830593369394417,PUT01_PUVIS_N199.15_1_2,Utrecht,5389615299.0,45593350.0,4853.071428571428
"(45775462, 7500312705, 0)",0.00042083924997062693,PUT01_PUVIS_N201.11_0_2,Utrecht,45775462.0,7500312705.0,2073.1428571428573
"(7500312705, 45775462, 0)",0.0004027892816740581,PUT01_PUVIS_N201.11_1_2,Utrecht,7500312705.0,45775462.0,2567.0
"(1806595547, 1806595549, 0)",0.05642481626957902,PUT01_PUVIS_N201.23_0_2,Utrecht,1806595547.0,1806595549.0,3276.785714285714
"(1806595547, 1806595549, 0)",0.05515794434104645,PUT01_PUVIS_N201.23_1_2,Utrecht,1806595547.0,1806595549.0,2221.714285714286
"(45787620, 45794054, 0)",0.00019322256559003127,PUT01_PUVIS_N201.33_0_2,Utrecht,45787620.0,45794054.0,1942.5
"(45787620, 45794054, 0)",0.00019322256559003127,PUT01_PUVIS_N201.33_1_2,Utrecht,45787620.0,45794054.0,2628.0714285714284
"(1893771896, 44822863, 0)",7.331389312706975e-05,PUT01_PUVIS_N204.03_0_2,Utrecht,1893771896.0,44822863.0,986.5714285714286
"(1893771896, 44822863, 0)",6.285924341688306e-05,PUT01_PUVIS_N204.03_1_2,Utrecht,1893771896.0,44822863.0,797.5714285714286
"(44667377, 7776321999, 0)",0.0002893387253040419,PUT01_PUVIS_N210.07_0_2,Utrecht,44667377.0,7776321999.0,1766.642857142857
"(7776321999, 44667377, 0)",0.0002746342296441636,PUT01_PUVIS_N210.07_1_2,Utrecht,7776321999.0,44667377.0,734.2142857142857
"(44827737, 44864891, 0)",0.000152658142990562,PUT01_PUVIS_N210.37_0_2,Utrecht,44827737.0,44864891.0,2490.5
"(44827737, 44864891, 0)",0.00011311584582401233,PUT01_PUVIS_N210.37_1_2,Utrecht,44827737.0,44864891.0,1493.7142857142858
"(45649285, 45572051, 0)",0.0007999359673501261,PUT01_PUVIS_N212.15_0_2,Utrecht,45649285.0,45572051.0,1039.142857142857
"(45572051, 45649285, 0)",0.0007312268069317769,PUT01_PUVIS_N212.15_1_2,Utrecht,45572051.0,45649285.0,670.5714285714286
"(45667679, 1105602918, 0)",4.8195556371359244e-05,PUT01_PUVIS_N221.15_0_2,Utrecht,45667679.0,1105602918.0,2380.0714285714284
"(3816901963, 45667977, 0)",0.0034981930017226274,PUT01_PUVIS_N221.15_1_2,Utrecht,3816901963.0,45667977.0,2734.8571428571427
"(45164319, 45167950, 0)",0.07808998560647953,PUT01_PUVIS_N224.11_0_2,Utrecht,45164319.0,45167950.0,962.9285714285714
"(45167950, 45164319, 0)",0.12133609015308663,PUT01_PUVIS_N224.11_1_2,Utrecht,45167950.0,45164319.0,2154.714285714286
"(44992028, 7791683226, 0)",0.0002853111423863379,PUT01_PUVIS_N225.05_0_2,Utrecht,44992028.0,7791683226.0,770.0
"(44992028, 7791683226, 0)",0.0002853111423863379,PUT01_PUVIS_N225.05_1_2,Utrecht,44992028.0,7791683226.0,909.0714285714286
"(1602236685, 44811784, 0)",0.0006162522260862489,PUT01_PUVIS_N225.35_0_2,Utrecht,1602236685.0,44811784.0,886.6428571428571
"(1602236685, 44811784, 0)",0.0014555917466280309,PUT01_PUVIS_N225.35_1_2,Utrecht,1602236685.0,44811784.0,1590.2857142857142
"(45101760, 7044797271, 0)",0.0011466685786681822,PUT01_PUVIS_N226.31_0_2,Utrecht,45101760.0,7044797271.0,1383.357142857143
"(45101760, 7044797271, 0)",0.001445245032077985,PUT01_PUVIS_N226.31_1_2,Utrecht,45101760.0,7044797271.0,1782.142857142857
"(45017839, 1756962136, 0)",0.0003871735327337575,PUT01_PUVIS_N226.39_1_2,Utrecht,45017839.0,1756962136.0,1659.642857142857
"(44803240, 4979093617, 0)",8.21375137555906e-05,PUT01_PUVIS_N227.01_0_2,Utrecht,44803240.0,4979093617.0,785.0
"(4979093617, 44803240, 0)",3.856698155844942e-05,PUT01_PUVIS_N227.01_1_2,Utrecht,4979093617.0,44803240.0,1060.2857142857142
"(45293150, 2768120175, 0)",0.0008092228580529743,PUT01_PUVIS_N227.31_0_2,Utrecht,45293150.0,2768120175.0,1664.4285714285713
"(45293150, 2768120175, 0)",0.0006958971802021778,PUT01_PUVIS_N227.31_1_2,Utrecht,45293150.0,2768120175.0,2171.785714285714
"(44900152, 44901469, 1)",0.00028397639397235183,PUT01_PUVIS_N228.13_0_2,Utrecht,44900152.0,44901469.0,1049.5
"(44901469, 44900152, 1)",0.00011540053149129821,PUT01_PUVIS_N228.13_1_2,Utrecht,44901469.0,44900152.0,452.35714285714283
"(1834993815, 45031026, 0)",0.0004279616311869769,PUT01_PUVIS_N228.27_0_2,Utrecht,1834993815.0,45031026.0,1659.2142857142858
"(45031026, 1834993815, 0)",0.00042034318169305605,PUT01_PUVIS_N228.27_1_2,Utrecht,45031026.0,1834993815.0,681.8571428571429
"(44839328, 44812145, 0)",0.0005342069214156292,PUT01_PUVIS_N229.13_0_2,Utrecht,44839328.0,44812145.0,819.3571428571429
"(44812145, 44839328, 0)",0.0004512024806406431,PUT01_PUVIS_N229.13_1_2,Utrecht,44812145.0,44839328.0,2328.285714285714
"(44637321, 1452704790, 0)",0.0001762407968314673,PUT01_PUVIS_N233.29_0_2,Utrecht,44637321.0,1452704790.0,1819.0714285714287
"(1452704790, 44637321, 0)",0.00017995762588264604,PUT01_PUVIS_N233.29_1_2,Utrecht,1452704790.0,44637321.0,1931.142857142857
"(9148281534, 1557115612, 0)",1.8321244612420164,PUT01_PUVIS_N233.39_0_2,Utrecht,9148281534.0,1557115612.0,2627.4285714285716
"(1557115612, 9148281534, 0)",2.2878366479836285,PUT01_PUVIS_N233.39_1_2,Utrecht,1557115612.0,9148281534.0,2858.8571428571427
"(4185406213, 45478864, 0)",0.0008408395324478776,PUT01_PUVIS_N234.15_0_2,Utrecht,4185406213.0,45478864.0,1252.9285714285713
"(45478864, 4185406213, 0)",0.0009319358207513244,PUT01_PUVIS_N234.15_1_2,Utrecht,45478864.0,4185406213.0,1583.142857142857
"(45381052, 499978350, 0)",0.00017703556821934175,PUT01_PUVIS_N237.31_0_2,Utrecht,45381052.0,499978350.0,1102.4285714285713
"(45381052, 499978350, 0)",0.00022541315373268602,PUT01_PUVIS_N237.31_1_2,Utrecht,45381052.0,499978350.0,1229.357142857143
"(45474021, 3828392645, 0)",0.0002313509461102351,PUT01_PUVIS_N238.01_0_2,Utrecht,45474021.0,3828392645.0,
"(45474021, 3828392645, 0)",0.00020281574637836036,PUT01_PUVIS_N238.01_1_2,Utrecht,45474021.0,3828392645.0,
"(45474021, 3828392645, 0)",0.005677476792983937,PUT01_PUVIS_N238.03_0_2,Utrecht,45474021.0,3828392645.0,1488.2142857142858
"(45474021, 3828392645, 0)",0.0077886072589625115,PUT01_PUVIS_N238.03_1_2,Utrecht,45474021.0,3828392645.0,1098.0
"(45465982, 45490354, 0)",5.375150666281385e-05,PUT01_PUVIS_N401.03_0_2,Utrecht,45465982.0,45490354.0,308.85714285714283
"(45490354, 45465982, 0)",0.00010499616631139241,PUT01_PUVIS_N401.03_1_2,Utrecht,45490354.0,45465982.0,946.7857142857143
"(45687502, 45654356, 0)",7.3038975203858565e-06,PUT01_PUVIS_N402.13_0_2,Utrecht,45687502.0,45654356.0,720.5
"(45687502, 45654356, 0)",0.00020414336552379905,PUT01_PUVIS_N402.13_1_2,Utrecht,45687502.0,45654356.0,634.7857142857143
"(45226913, 45277660, 0)",0.44669810297304147,PUT01_PUVIS_N405.03_0_2,Utrecht,45226913.0,45277660.0,822.8571428571429
"(7058274708, 45026207, 0)",6.427342822181131e-05,PUT01_PUVIS_N408.05_0_2,Utrecht,7058274708.0,45026207.0,2042.2142857142858
"(45026117, 45047926, 0)",0.0016217016847587162,PUT01_PUVIS_N408.05_1_2,Utrecht,45026117.0,45047926.0,2827.714285714286
"(44968956, 44986461, 0)",5.8500037985678106e-05,PUT01_PUVIS_N409.07_0_2,Utrecht,44968956.0,44986461.0,993.2142857142857
"(44968956, 44986461, 0)",5.5190448727774134e-05,PUT01_PUVIS_N409.07_1_2,Utrecht,44968956.0,44986461.0,1642.2142857142858
"(6833239774, 45092550, 0)",0.00042422073054591456,PUT01_PUVIS_N411.03_1_2,Utrecht,6833239774.0,45092550.0,1439.7857142857142
"(45240775, 45226508, 0)",0.0020592954620095015,PUT01_PUVIS_N412.05_0_2,Utrecht,45240775.0,45226508.0,2453.0
"(45240775, 45226508, 0)",0.002156718351330981,PUT01_PUVIS_N412.05_1_2,Utrecht,45240775.0,45226508.0,2700.0
"(4883725942, 45434886, 0)",8.320673703469974e-05,PUT01_PUVIS_N413.15_0_2,Utrecht,4883725942.0,45434886.0,836.7142857142857
"(45677799, 1726682586, 0)",0.0008011535367369909,PUT01_PUVIS_N415.05_0_2,Utrecht,45677799.0,1726682586.0,742.0714285714286
"(45677799, 1726682586, 0)",0.0005982552945308064,PUT01_PUVIS_N415.05_1_2,Utrecht,45677799.0,1726682586.0,1078.2857142857142
"(44775518, 44733529, 0)",0.00020164699683880566,PUT01_PUVIS_N416.03_0_2,Utrecht,44775518.0,44733529.0,803.8571428571429
"(251316704, 3406309810, 0)",0.009260982623309905,PUT01_PUVIS_N419.00_0_2,Utrecht,251316704.0,3406309810.0,511.42857142857144
"(251316704, 3406309810, 0)",0.003027390911631991,PUT01_PUVIS_N419.00_1_2,Utrecht,251316704.0,3406309810.0,350.42857142857144
"(3406309810, 251316704, 0)",0.002461025546881935,PUT01_PUVIS_N419.09_0_2,Utrecht,3406309810.0,251316704.0,
"(251316704, 3406309810, 0)",0.0024568106228210957,PUT01_PUVIS_N419.09_1_2,Utrecht,251316704.0,3406309810.0,
"(2757872846, 45186043, 0)",0.00010005902869775156,PUT01_PUVIS_N458.01_0_2,Utrecht,2757872846.0,45186043.0,488.5
"(45186043, 2757872846, 0)",0.00010080513751824985,PUT01_PUVIS_N458.01_1_2,Utrecht,45186043.0,2757872846.0,412.57142857142856
"(503730268, 44506790, 0)",0.0002722997664591867,PUT01_PUVIS_N484.01_1_2,Utrecht,503730268.0,44506790.0,1657.0714285714287
"(45814463, 45813951, 0)",0.00010084287023097961,RWS01_MONICA_00D00104841E38200005,Utrecht,45814463.0,45813951.0,813.2857142857143
"(45814463, 45813951, 0)",0.00010084287023097961,RWS01_MONICA_00D00104841E38200009,Utrecht,45814463.0,45813951.0,1601.357142857143
"(45849508, 45812747, 0)",0.0007586847386822462,RWS01_MONICA_00D001049437D0070007,Utrecht,45849508.0,45812747.0,4477.857142857143
"(45849508, 45812747, 0)",0.0007586847386822462,RWS01_MONICA_00D001049437D007000B,Utrecht,45849508.0,45812747.0,4406.071428571428
"(45826769, 45813951, 0)",4.937771886600259e-05,RWS01_MONICA_00D00104984620200007,Utrecht,45826769.0,45813951.0,3851.5714285714284
"(45814463, 45830075, 0)",2.31707760687027e-05,RWS01_MONICA_00D001049C0028200005,Utrecht,45814463.0,45830075.0,2398.1428571428573
"(45814463, 45813951, 0)",0.0008497456700583529,RWS01_MONICA_00D001049C1938200005,Utrecht,45814463.0,45813951.0,787.3571428571429
"(45814463, 45813951, 0)",0.0008497456700583529,RWS01_MONICA_00D001049C1938200009,Utrecht,45814463.0,45813951.0,1597.4285714285713
"(45781168, 45851329, 0)",0.0007624380840710196,RWS01_MONICA_00D00104A00AD0050005,Utrecht,45781168.0,45851329.0,4501.142857142857
"(45781168, 45851329, 0)",0.0007624380840710196,RWS01_MONICA_00D00104A00AD0050009,Utrecht,45781168.0,45851329.0,3341.714285714286
"(45812747, 989434456, 0)",0.0007776708355987129,RWS01_MONICA_00D00104A84160200007,Utrecht,45812747.0,989434456.0,1076.0
"(45812747, 989434456, 0)",0.0007776708355987129,RWS01_MONICA_00D00104A8416020000B,Utrecht,45812747.0,989434456.0,3353.5714285714284
"(45812747, 989434456, 0)",0.0007776729717442773,RWS01_MONICA_00D00104A841D0070007,Utrecht,45812747.0,989434456.0,4171.642857142857
"(45812747, 989434456, 0)",0.0007776729717442773,RWS01_MONICA_00D00104A841D007000B,Utrecht,45812747.0,989434456.0,3663.3571428571427
"(45810646, 45811066, 0)",0.0003473898308493265,RWS01_MONICA_00D00104B02848200007,Utrecht,45810646.0,45811066.0,655.0
"(45789321, 45772531, 0)",0.0008799992129469808,RWS01_MONICA_00D00104C80F00200007,Utrecht,45789321.0,45772531.0,697.5714285714286
"(45789321, 45772531, 0)",0.0008799992129469808,RWS01_MONICA_00D00104C80F0020000B,Utrecht,45789321.0,45772531.0,1813.9285714285713
"(45789321, 45784381, 0)",0.0009158701668492212,RWS01_MONICA_00D00104CC3760200007,Utrecht,45789321.0,45784381.0,1558.642857142857
"(45789321, 45784381, 0)",0.0009158701668492212,RWS01_MONICA_00D00104CC376020000B,Utrecht,45789321.0,45784381.0,2637.0714285714284
"(45812747, 989434456, 0)",0.0009168734407412524,RWS01_MONICA_00D00104CC37D0070007,Utrecht,45812747.0,989434456.0,4197.857142857143
"(45812747, 989434456, 0)",0.0009168734407412524,RWS01_MONICA_00D00104CC37D007000B,Utrecht,45812747.0,989434456.0,3596.9285714285716
"(45784381, 989434456, 0)",0.0009253686018323977,RWS01_MONICA_00D00104E41460200007,Utrecht,45784381.0,989434456.0,1918.2857142857142
"(45784381, 989434456, 0)",0.0009253686018323977,RWS01_MONICA_00D00104E4146020000B,Utrecht,45784381.0,989434456.0,2891.8571428571427
"(45782292, 45791009, 0)",0.0008879476384629884,RWS01_MONICA_00D00104E80010200005,Utrecht,45782292.0,45791009.0,867.2142857142857
"(45782292, 45783951, 0)",0.0009233610689312479,RWS01_MONICA_00D00104E80068200005,Utrecht,45782292.0,45783951.0,1598.0
"(45782292, 45783951, 0)",0.0009233610689312479,RWS01_MONICA_00D00104E80068200009,Utrecht,45782292.0,45783951.0,2542.4285714285716
"(45781168, 45851329, 0)",0.0009206419894122866,RWS01_MONICA_00D00104E800D0050005,Utrecht,45781168.0,45851329.0,4433.571428571428
"(45781168, 45851329, 0)",0.0009206419894122866,RWS01_MONICA_00D00104E800D0050009,Utrecht,45781168.0,45851329.0,3449.714285714286
"(989434456, 45768182, 0)",0.0009314759736295549,RWS01_MONICA_00D001052C41D0070007,Utrecht,989434456.0,45768182.0,2357.8571428571427
"(989434456, 45768182, 0)",0.0009314759736295549,RWS01_MONICA_00D001052C41D007000B,Utrecht,989434456.0,45768182.0,4207.5
"(989434456, 45768182, 0)",0.0009314759736295549,RWS01_MONICA_00D001052C41D007000F,Utrecht,989434456.0,45768182.0,3789.6428571428573
"(989434456, 45768182, 0)",0.0009314759736295549,RWS01_MONICA_00D001052C41D0070013,Utrecht,989434456.0,45768182.0,2267.3571428571427
"(45769219, 45781168, 0)",0.000931907244323225,RWS01_MONICA_00D001053414D0050005,Utrecht,45769219.0,45781168.0,3275.785714285714
"(45769219, 45781168, 0)",0.000931907244323225,RWS01_MONICA_00D001053414D0050009,Utrecht,45769219.0,45781168.0,4368.0
"(45769219, 45781168, 0)",0.000931907244323225,RWS01_MONICA_00D001053414D005000D,Utrecht,45769219.0,45781168.0,2919.285714285714
"(45769219, 45781168, 0)",0.000931907244323225,RWS01_MONICA_00D001053414D0050011,Utrecht,45769219.0,45781168.0,2484.285714285714
"(45763467, 45769219, 0)",0.0009292036174426108,RWS01_MONICA_00D001054C37D0050005,Utrecht,45763467.0,45769219.0,2095.214285714286
"(45763467, 45769219, 0)",0.0009292036174426108,RWS01_MONICA_00D001054C37D0050009,Utrecht,45763467.0,45769219.0,4227.428571428572
"(45763467, 45769219, 0)",0.0009292036174426108,RWS01_MONICA_00D001054C37D005000D,Utrecht,45763467.0,45769219.0,3197.285714285714
"(45763467, 45769219, 0)",0.0009292036174426108,RWS01_MONICA_00D001054C37D0050011,Utrecht,45763467.0,45769219.0,1425.9285714285713
"(45768182, 6342434493, 0)",0.0009292019991875687,RWS01_MONICA_00D001055450D0070007,Utrecht,45768182.0,6342434493.0,1997.857142857143
"(45768182, 6342434493, 0)",0.0009292019991875687,RWS01_MONICA_00D001055450D007000B,Utrecht,45768182.0,6342434493.0,4055.714285714286
"(45768182, 6342434493, 0)",0.0009292019991875687,RWS01_MONICA_00D001055450D007000F,Utrecht,45768182.0,6342434493.0,3703.3571428571427
"(45768182, 6342434493, 0)",0.0009292019991875687,RWS01_MONICA_00D001055450D0070013,Utrecht,45768182.0,6342434493.0,1640.0714285714287
"(45708183, 45763467, 0)",0.0009308734562679405,RWS01_MONICA_00D00105841ED0050005,Utrecht,45708183.0,45763467.0,1765.923076923077
"(45708183, 45763467, 0)",0.0009308734562679405,RWS01_MONICA_00D00105841ED0050009,Utrecht,45708183.0,45763467.0,4042.5384615384614
"(45708183, 45763467, 0)",0.0009308734562679405,RWS01_MONICA_00D00105841ED005000D,Utrecht,45708183.0,45763467.0,4001.923076923077
"(45708183, 45763467, 0)",0.0009308734562679405,RWS01_MONICA_00D00105841ED0050011,Utrecht,45708183.0,45763467.0,1862.6923076923076
"(6342434493, 45728970, 0)",0.0009312224243569749,RWS01_MONICA_00D00105841ED0070007,Utrecht,6342434493.0,45728970.0,1747.7857142857142
"(6342434493, 45728970, 0)",0.0009312224243569749,RWS01_MONICA_00D00105841ED007000B,Utrecht,6342434493.0,45728970.0,2172.5
"(6342434493, 45728970, 0)",0.0009312224243569749,RWS01_MONICA_00D00105841ED007000F,Utrecht,6342434493.0,45728970.0,4284.714285714285
"(6342434493, 45728970, 0)",0.0009312224243569749,RWS01_MONICA_00D00105841ED0070013,Utrecht,6342434493.0,45728970.0,2116.714285714286
"(45721283, 45707285, 0)",0.0009322416067726359,RWS01_MONICA_00D00105EC05D0070007,Utrecht,45721283.0,45707285.0,1204.2142857142858
"(45721283, 45707285, 0)",0.0009322416067726359,RWS01_MONICA_00D00105EC05D007000B,Utrecht,45721283.0,45707285.0,4228.642857142857
"(45721283, 45707285, 0)",0.0009322416067726359,RWS01_MONICA_00D00105EC05D007000F,Utrecht,45721283.0,45707285.0,3303.214285714286
"(45721283, 45707285, 0)",0.0009322416067726359,RWS01_MONICA_00D00105EC05D0070013,Utrecht,45721283.0,45707285.0,2605.6428571428573
"(45708183, 45763467, 0)",0.0009322714483168237,RWS01_MONICA_00D00105F814D0050005,Utrecht,45708183.0,45763467.0,2425.9285714285716
"(45708183, 45763467, 0)",0.0009322714483168237,RWS01_MONICA_00D00105F814D0050009,Utrecht,45708183.0,45763467.0,4257.857142857143
"(45708183, 45763467, 0)",0.0009322714483168237,RWS01_MONICA_00D00105F814D005000D,Utrecht,45708183.0,45763467.0,3194.785714285714
"(45708183, 45763467, 0)",0.0009322714483168237,RWS01_MONICA_00D00105F814D0050011,Utrecht,45708183.0,45763467.0,1852.4285714285713
"(45707285, 3803727279, 0)",0.0009323531583054336,RWS01_MONICA_00D00106104B00200007,Utrecht,45707285.0,3803727279.0,1974.642857142857
"(45705797, 45708183, 0)",0.000930765049128773,RWS01_MONICA_00D00106142DD0050005,Utrecht,45705797.0,45708183.0,6418.642857142857
"(45705797, 45708183, 0)",0.000930765049128773,RWS01_MONICA_00D00106142DD0050009,Utrecht,45705797.0,45708183.0,2877.285714285714
"(45705797, 45713379, 0)",0.0009204070365823964,RWS01_MONICA_00D00106184B10200005,Utrecht,45705797.0,45713379.0,1101.0
"(45703826, 45653304, 0)",0.0009327264537844353,RWS01_MONICA_00D00106300FD0070007,Utrecht,45703826.0,45653304.0,3274.6428571428573
"(45703826, 45653304, 0)",0.0009327264537844353,RWS01_MONICA_00D00106300FD007000B,Utrecht,45703826.0,45653304.0,5025.571428571428
"(45703826, 45653304, 0)",0.0009327264537844353,RWS01_MONICA_00D00106300FD007000F,Utrecht,45703826.0,45653304.0,2637.6428571428573
"(45690534, 45701134, 0)",0.0009149783523942962,RWS01_MONICA_00D001064037D0050005,Utrecht,45690534.0,45701134.0,6091.428571428572
"(45690534, 45701134, 0)",0.0009149783523942962,RWS01_MONICA_00D001064037D0050009,Utrecht,45690534.0,45701134.0,2295.214285714286
"(45703826, 45653304, 0)",0.0009150811969028395,RWS01_MONICA_00D001064055D0070007,Utrecht,45703826.0,45653304.0,3274.1428571428573
"(45703826, 45653304, 0)",0.0009150811969028395,RWS01_MONICA_00D001064055D007000B,Utrecht,45703826.0,45653304.0,5272.142857142857
"(45703826, 45653304, 0)",0.0009150811969028395,RWS01_MONICA_00D001064055D007000F,Utrecht,45703826.0,45653304.0,2526.8571428571427
"(45703826, 45653304, 0)",0.0008413241228970123,RWS01_MONICA_00D001065850D0070007,Utrecht,45703826.0,45653304.0,3112.785714285714
"(45703826, 45653304, 0)",0.0008413241228970123,RWS01_MONICA_00D001065850D007000B,Utrecht,45703826.0,45653304.0,5150.214285714285
"(45703826, 45653304, 0)",0.0008413241228970123,RWS01_MONICA_00D001065850D007000F,Utrecht,45703826.0,45653304.0,2684.3571428571427
"(45703826, 45653304, 0)",0.0007719518707504439,RWS01_MONICA_00D001067037D0070007,Utrecht,45703826.0,45653304.0,2809.214285714286
"(45703826, 45653304, 0)",0.0007719518707504439,RWS01_MONICA_00D001067037D007000B,Utrecht,45703826.0,45653304.0,4385.428571428572
"(45703826, 45653304, 0)",0.0007719518707504439,RWS01_MONICA_00D001067037D007000F,Utrecht,45703826.0,45653304.0,1811.857142857143
"(45703826, 45653304, 0)",0.0007719518707504439,RWS01_MONICA_00D001067037D0070087,Utrecht,45703826.0,45653304.0,1287.357142857143
